ADDRESS,PRICE (K$),BEDROOMS,NEAREST_SCH_DIST,,,,,,,,,,,,
60 Bernedale Way,858,3,1.514249195,,,,,,,,,,,,
60 Bindoon Loop,500,5,1.701013739,,,,,,,,,,,,
60 Birchley Road,520,4,2.240960297,,,,,,,,,,,,
60 Born Road,270,4,3.432345532,,,,,,,,,,,,
60 Bramwell Road,657,3,0.363891492,,,,,,,,,,,,
60 Broadhurst Crescent,791,4,0.809872517,,,,,,,,,,,,
60 Bull Creek Road,788,4,0.289943742,,,,,,,,,,,,
60 Burdekin Turn,510,4,0.83264074,,,,,,,,,,,,
60 Burke Drive,2300,2,0.280614748,,,,,,,,,,,,
60 Camargue Drive,987.5,4,6.284777181,,,,,,,,,,,,
60 Chivalry Way,640,4,0.477830237,,,,,,,,,,,,
60 Christmas Avenue,267,3,0.639532046,,,,,,,,,,,,
60 Daly Circle,475,4,1.150878051,,,,,,,,,,,,
60 Dean Road,870,4,1.274290893,,,,,,,,,,,,
60 Delgado Parade,765,5,2.092091209,,,,,,,,,,,,
60 Dundas Road,1055,3,1.357265095,,,,,,,,,,,,
60 East Street,570,3,0.25571393,,,,,,,,,,,,
60 Elyard Crescent,608,4,1.113173694,,,,,,,,,,,,
60 Eton Street,950,3,0.805901938,,,,,,,,,,,,
60 Eugene Place,780,4,8.439236683,,,,,,,,,,,,
60 Feakle Bend,385,3,0.931574367,,,,,,,,,,,,
60 Fenchurch Street,505,4,1.678492586,,,,,,,,,,,,
60 Fennell Crescent,445,4,2.900506067,,,,,,,,,,,,
60 Frederic Street,475,4,2.551598737,,,,,,,,,,,,
60 Giles Avenue,409,3,1.620307927,,,,,,,,,,,,
60 Glen Iris Drive,1036.5,4,1.723008146,,,,,,,,,,,,
60 Goldsmith Road,2250,4,1.915643528,,,,,,,,,,,,
60 Gossage Road,900,4,2.888723397,,,,,,,,,,,,
60 Grand Ocean Boulevard,375,4,0.511664551,,,,,,,,,,,,
60 Greeson Parkway,550,4,0.768565442,,,,,,,,,,,,
60 Heacham Avenue,545,4,1.068924157,,,,,,,,,,,,
60 Helena Street,615,3,1.047502559,,,,,,,,,,,,
60 Hellfire Drive,670,4,0.795798122,,,,,,,,,,,,
60 Houghton Drive,425,4,1.924212228,,,,,,,,,,,,
60 Inverness Crescent,775,5,1.120187086,,,,,,,,,,,,
60 Jarrahdale Road,600,4,12.21897872,,,,,,,,,,,,
60 Johanson Promenade,829,4,0.824268709,,,,,,,,,,,,
60 John Street,965,3,1.615049105,,,,,,,,,,,,
60 Kadina Road,565,3,3.486523781,,,,,,,,,,,,
60 Karl Place,870,3,1.46653331,,,,,,,,,,,,
60 Keanefield Drive,550,4,1.322741427,,,,,,,,,,,,
60 Keirnan Street,300,3,1.6615374,,,,,,,,,,,,
60 Kenmure Avenue,441,3,1.640560886,,,,,,,,,,,,
60 Lamond Street,725,4,1.29522347,,,,,,,,,,,,
60 Lanark Street,1475,6,1.553984767,,,,,,,,,,,,
60 Larwood Crescent,490,4,4.342489564,,,,,,,,,,,,
60 Leach Highway,352.5,3,1.929335883,,,,,,,,,,,,
60 Leworthy Loop,320,4,8.981775982,,,,,,,,,,,,
60 Liechardt Loop,450,4,1.267795948,,,,,,,,,,,,
60 Lively Circle,500,3,0.939042072,,,,,,,,,,,,
60 Lockwood Street,748,4,1.226433503,,,,,,,,,,,,
60 Lynwood Avenue,430,3,0.844528641,,,,,,,,,,,,
60 Maida Vale Road,428,3,2.735790047,,,,,,,,,,,,
60 Manbari Crescent,385,4,1.697054848,,,,,,,,,,,,
60 Margaret Street,522,3,0.634283655,,,,,,,,,,,,
60 Marri Park Drive,770,3,3.891274621,,,,,,,,,,,,
60 Meakers Way,350,4,0.174125075,,,,,,,,,,,,
60 Meloway Drive,520,3,2.846970201,,,,,,,,,,,,
60 Missingham Avenue,385,4,2.993555908,,,,,,,,,,,,
60 Mowbray Square,350,4,0.612717134,,,,,,,,,,,,
60 Old York Road,665,4,2.04891166,,,,,,,,,,,,
60 Olivedale Road,588,3,1.123548364,,,,,,,,,,,,
60 Orton Road,1200,4,2.224724683,,,,,,,,,,,,
60 Oxley Avenue,515,3,1.091633233,,,,,,,,,,,,
60 Park Lane,580,5,2.097311885,,,,,,,,,,,,
60 Paterson Road,482.5,3,2.438381178,,,,,,,,,,,,
60 Peterborough Circle,700,4,1.607626578,,,,,,,,,,,,
60 Prescott Drive,1195,5,1.433361562,,,,,,,,,,,,
60 Prinsep Road,1110,4,1.163252557,,,,,,,,,,,,
60 Range Road,1015,4,7.127963901,,,,,,,,,,,,
60 Redtingle Road,285,4,1.056560685,,,,,,,,,,,,
60 Reeds Road,970,4,1.22061227,,,,,,,,,,,,
60 Regan Street,395,3,0.730819053,,,,,,,,,,,,
60 Roberts Street,520,2,1.846231967,,,,,,,,,,,,
60 Safety Bay Road,409,4,2.359219111,,,,,,,,,,,,
60 Samson Street,1475,5,0.990131693,,,,,,,,,,,,
60 Sandown Circle,510,3,1.307289213,,,,,,,,,,,,
60 Selkirk Drive,530,5,2.712292169,,,,,,,,,,,,
60 Selway Road,560,3,1.435671165,,,,,,,,,,,,
60 Semerwater Crescent,365,4,1.335798418,,,,,,,,,,,,
60 Sheffield Road,610,4,3.276921495,,,,,,,,,,,,
60 Shipmaster Avenue,560,3,6.124526723,,,,,,,,,,,,
60 Southmead Drive,542.5,5,1.031566588,,,,,,,,,,,,
60 State Street,735,3,0.388452329,,,,,,,,,,,,
60 Stockholm Road,400,3,0.697092725,,,,,,,,,,,,
60 Stonehaven Parade,665,6,2.285701307,,,,,,,,,,,,
60 Tasman Road,470,4,0.536026078,,,,,,,,,,,,
60 Thompson Road,1700,4,2.183671938,,,,,,,,,,,,
60 Tibradden Circle,543,4,1.599469018,,,,,,,,,,,,
60 Tissington Drive,495,3,0.269914563,,,,,,,,,,,,
60 Tokara Avenue,466,4,1.287905326,,,,,,,,,,,,
60 Tottenham Street,360,2,5.124165406,,,,,,,,,,,,
60 Tuart Road,650,4,6.380147536,,,,,,,,,,,,
60 Union Road,1020,3,0.941753118,,,,,,,,,,,,
60 Via Vista Drive,1200,4,5.777402779,,,,,,,,,,,,
60 Victoria Parade,435,3,1.757367061,,,,,,,,,,,,
60 Welara Circle,615,4,1.264318201,,,,,,,,,,,,
60 Willmott Drive,192,4,1.136907314,,,,,,,,,,,,
60 Winterfold Road,625,4,0.361768197,,,,,,,,,,,,
60 Wintersweet Ramble,430,4,1.206149628,,,,,,,,,,,,
60 Zamia Road,1010,5,3.171239617,,,,,,,,,,,,
600 Bushlands Road,781,4,3.641234208,,,,,,,,,,,,
600 Lacey Road,720,4,1.929759098,,,,,,,,,,,,
600 McDowell Loop,990,4,5.972390812,,,,,,,,,,,,
601 Burns Beach Road,1500,5,2.302831491,,,,,,,,,,,,
6010 Phillips Road,500,3,1.707810665,,,,,,,,,,,,
601A Metcalfe Road,410,4,1.427080144,,,,,,,,,,,,
602 Metcalfe Road,438.25,3,1.418016616,,,,,,,,,,,,
602 Wanneroo Road,335,3,1.943688661,,,,,,,,,,,,
604 Beach Road,510,3,1.330386061,,,,,,,,,,,,
605 Glen Forrest Drive,687.2,4,1.398154692,,,,,,,,,,,,
605 Lion Street,820,3,1.638781616,,,,,,,,,,,,
605 Timbertop Way,780,4,6.745008418,,,,,,,,,,,,
608 Light Street,580,4,1.185936896,,,,,,,,,,,,
608 Safety Bay Road,445,4,1.376407859,,,,,,,,,,,,
609 Karnup Road,320,5,6.12458218,,,,,,,,,,,,
60a Corbel Street,699,3,1.163697784,,,,,,,,,,,,
60A Flora Terrace,1130,4,2.055111856,,,,,,,,,,,,
60A Harvey Street,748,4,0.586580791,,,,,,,,,,,,
60A Lamond Street,950,5,1.29522347,,,,,,,,,,,,
60A Mills Street,290,2,0.988558582,,,,,,,,,,,,
60A Postling Street,320,3,0.676817771,,,,,,,,,,,,
60A Stevens Street,608,3,1.18517086,,,,,,,,,,,,
60A The Promenade,1370,3,1.181004529,,,,,,,,,,,,
60A Towncentre Drive,340,3,1.362576356,,,,,,,,,,,,
60A Tyler Street,475,3,0.593682067,,,,,,,,,,,,
60B Cloister Avenue,650,5,1.256800281,,,,,,,,,,,,
60B McKenzie Way,535,4,0.685187755,,,,,,,,,,,,
60B Sussex Street,558,3,0.542932235,,,,,,,,,,,,
60B Westview Street,770,3,1.284804622,,,,,,,,,,,,
60C Justinian Street,615,3,1.359854338,,,,,,,,,,,,
60C Norman Street,470,3,2.033146821,,,,,,,,,,,,
60C Wesley Street,433,3,1.605696887,,,,,,,,,,,,
60D Stevens Street,805,5,1.219094937,,,,,,,,,,,,
61 Alvah Street,566.5,3,1.170737432,,,,,,,,,,,,
61 Amazon Drive,335,3,1.099615804,,,,,,,,,,,,
61 Ardross Way,720,4,0.538571286,,,,,,,,,,,,
61 Armadale Crescent,1400,4,1.693116663,,,,,,,,,,,,
61 Baal Street,470,3,1.714742046,,,,,,,,,,,,
61 Barang Circuit,828.5,4,1.196904765,,,,,,,,,,,,
61 Barrington Avenue,465,4,2.168792187,,,,,,,,,,,,
61 Beach Road,720,4,1.836646121,,,,,,,,,,,,
61 Beaumaris Boulevard,788,4,1.159642477,,,,,,,,,,,,
61 Benenden Avenue,435,4,1.31344412,,,,,,,,,,,,
61 Blackmore Avenue,279,3,1.184794003,,,,,,,,,,,,
61 Bourke Street,920,3,0.578788036,,,,,,,,,,,,
61 Bradford Street,1276,5,1.0698098,,,,,,,,,,,,
61 Brightlands Circuit,600,5,1.204113965,,,,,,,,,,,,
61 Carissa Way,297.5,3,1.621979314,,,,,,,,,,,,
61 Chatsworth Drive,480,4,1.59054069,,,,,,,,,,,,
61 Cliff Street,1280,4,1.554340162,,,,,,,,,,,,
61 Coldstream Circuit,380,4,0.955372648,,,,,,,,,,,,
61 Connell Avenue,690,4,1.971098418,,,,,,,,,,,,
61 Coongan Avenue,685,4,2.134022545,,,,,,,,,,,,
61 Crowther Street,565,3,2.089840843,,,,,,,,,,,,
61 Dale Place,760,3,3.241576157,,,,,,,,,,,,
61 Daleford Way,690,4,1.322615528,,,,,,,,,,,,
61 Dalton Crescent,785,4,0.967020791,,,,,,,,,,,,
61 Dalvik Avenue,350,3,0.161167364,,,,,,,,,,,,
61 Delamere Avenue,453,3,1.684876988,,,,,,,,,,,,
61 Delgado Parade,865,4,2.153066248,,,,,,,,,,,,
61 Dickenson Way,965,5,1.877341927,,,,,,,,,,,,
61 Dotterel Way,480,3,1.206010813,,,,,,,,,,,,
61 Dutton Crescent,552.5,3,2.030509881,,,,,,,,,,,,
61 Eldon Street,455,4,1.970796166,,,,,,,,,,,,
61 Elstree Avenue,2275,5,1.482912573,,,,,,,,,,,,
61 Esplanade,935,4,1.811002521,,,,,,,,,,,,
61 First Avenue,1054,4,0.719503567,,,,,,,,,,,,
61 Gaebler Road,525,4,2.9993247,,,,,,,,,,,,
61 Gosford Meander,370,3,2.782290315,,,,,,,,,,,,
61 Grassbird Loop,471,4,1.354796805,,,,,,,,,,,,
61 Hagart Way,215,3,1.256085211,,,,,,,,,,,,
61 Haig Street,400,4,0.297752055,,,,,,,,,,,,
61 Hainsworth Avenue,290,3,0.447810419,,,,,,,,,,,,
61 HARDY ROAD,640,3,0.746392001,,,,,,,,,,,,
61 Hebrides Drive,375,4,1.476873585,,,,,,,,,,,,
61 Highclere Boulevard,365,3,0.839160243,,,,,,,,,,,,
61 Holmfirth Street,1150,3,1.138189865,,,,,,,,,,,,
61 Holstein Court,700,4,3.505548617,,,,,,,,,,,,
61 Homestead Drive,469,4,0.519504513,,,,,,,,,,,,
61 Jackson Road,670,3,1.189925248,,,,,,,,,,,,
61 Jerrail Street,360,4,2.882961415,,,,,,,,,,,,
61 Joondanna Drive,850,4,1.180541049,,,,,,,,,,,,
61 Justin Drive,728,4,0.901086138,,,,,,,,,,,,
61 Kathleen Street,1920,3,0.820989978,,,,,,,,,,,,
61 Kexby Street,560,3,0.545688789,,,,,,,,,,,,
61 Kingswood Street,485,4,0.359435237,,,,,,,,,,,,
61 Kitchener Street,845,2,1.119472079,,,,,,,,,,,,
61 La Fayette Boulevard,490,4,0.904210072,,,,,,,,,,,,
61 Lakes Road,400,3,2.232961171,,,,,,,,,,,,
61 Lakeside Drive,605,6,1.314621503,,,,,,,,,,,,
61 Leach Way,750,4,1.528822236,,,,,,,,,,,,
61 Letsom Way,420,3,0.82001609,,,,,,,,,,,,
61 Lewis Road,747,6,9.936584868,,,,,,,,,,,,
61 Lillie Road,698,4,13.98215658,,,,,,,,,,,,
61 Lindsay Beach Boulevard,420,4,1.975752203,,,,,,,,,,,,
61 Maamba Road,580,4,3.224310722,,,,,,,,,,,,
61 Mabel Street,1150,4,1.086404538,,,,,,,,,,,,
61 Markwell Avenue,179,3,0.780604443,,,,,,,,,,,,
61 Matheson Road,850,4,2.613696867,,,,,,,,,,,,
61 Mattingleys Approach,780,4,3.353699962,,,,,,,,,,,,
61 Mccorkill Road,435,4,3.526588717,,,,,,,,,,,,
61 Mclean Street,965,4,0.805807564,,,,,,,,,,,,
61 Milina Street,220,3,1.163211335,,,,,,,,,,,,
61 Monaghan Circle,620,4,0.670077063,,,,,,,,,,,,
61 Nerida Way,582,4,0.707988789,,,,,,,,,,,,
61 North Street,980,3,1.038852519,,,,,,,,,,,,
61 Norwood Loop,430,4,2.207596717,,,,,,,,,,,,
61 Oakover Way,510,4,0.516317842,,,,,,,,,,,,
61 Ogilvie Road,1400,4,1.533674338,,,,,,,,,,,,
61 Parella Court,512.999,4,2.465337898,,,,,,,,,,,,
61 Pine Valley Pass,1300,4,1.239670436,,,,,,,,,,,,
61 Pinot Loop,410,3,1.249112292,,,,,,,,,,,,
61 Portaferry Gardens,395,4,0.720345399,,,,,,,,,,,,
61 Princeton Circuit,600,4,2.520658423,,,,,,,,,,,,
61 Quinns Road,456,3,0.348342321,,,,,,,,,,,,
61 Redgum Avenue,480,4,2.305626045,,,,,,,,,,,,
61 Ridgehill Rise,820,4,6.22266766,,,,,,,,,,,,
61 Sacramento Parade,475,4,1.142634348,,,,,,,,,,,,
61 San Miguel Drive,835,4,0.907566487,,,,,,,,,,,,
61 San Teodoro Avenue,507,4,2.720335965,,,,,,,,,,,,
61 Seaside Avenue,370,3,2.118653333,,,,,,,,,,,,
61 Sicklemore Road,255,3,1.552661213,,,,,,,,,,,,
61 St Kilda Road,530,3,1.67065307,,,,,,,,,,,,
61 Summerton Road,375,3,0.604168801,,,,,,,,,,,,
61 Susan Road,399,3,1.251060862,,,,,,,,,,,,
61 Tandara Fairway,450,3,1.765009832,,,,,,,,,,,,
61 Terence Street,250,3,1.71275055,,,,,,,,,,,,
61 The Avenue,585,4,2.197236669,,,,,,,,,,,,
61 Thompson Road,1200,2,2.11443402,,,,,,,,,,,,
61 Thorley Way,447,3,1.808705031,,,,,,,,,,,,
61 Tissington Drive,510,4,0.315248417,,,,,,,,,,,,
61 Toodyay Road,335,3,1.52572406,,,,,,,,,,,,
61 Torquata Boulevard,500,4,3.695444979,,,,,,,,,,,,
61 Tramontane Approach,513,4,3.867345066,,,,,,,,,,,,
61 Tranby Avenue,625,4,11.78928628,,,,,,,,,,,,
61 Vaucluse Circuit,870,5,1.746485939,,,,,,,,,,,,
61 Wilaring Street,560,3,1.067091213,,,,,,,,,,,,
61 Willerin Loop,585,4,2.059791515,,,,,,,,,,,,
61 Williams Road,1250,2,1.874915963,,,,,,,,,,,,
61 Yeovil Crescent,1350,5,1.995846935,,,,,,,,,,,,
61/191 Railway Avenue,215,3,0.242789879,,,,,,,,,,,,
610 Leipold Road,695,5,7.290562258,,,,,,,,,,,,
610 Park Road,941,6,1.692035554,,,,,,,,,,,,
611 Safety Bay Road,395,3,1.444933857,,,,,,,,,,,,
612 Beach Road,475,3,1.274834058,,,,,,,,,,,,
612 Connemara Drive,540,3,10.17531379,,,,,,,,,,,,
613 Beach Road,470,3,1.213983703,,,,,,,,,,,,
615 Ballot Road,510,2,6.399522522,,,,,,,,,,,,
61A Bushby Street,354,4,1.61206824,,,,,,,,,,,,
61A Dean Road,585,3,0.29059886,,,,,,,,,,,,
61a Grand Promenade,785,4,0.862550934,,,,,,,,,,,,
61A Henley Road,735,3,0.958111515,,,,,,,,,,,,
61A Victoria Parade,467.5,5,1.715693004,,,,,,,,,,,,
61A Welwyn Avenue,932.5,4,1.006179595,,,,,,,,,,,,
61B Helmsdale Loop,260,2,1.465582924,,,,,,,,,,,,
61B River View Terrace,1177.5,5,1.184855632,,,,,,,,,,,,
61B Victoria Parade,477,5,1.719762072,,,,,,,,,,,,
61E Main Street,460,3,0.873218636,,,,,,,,,,,,
62 Alderley Square,578,3,2.181995987,,,,,,,,,,,,
62 Alfreda Avenue,569,4,1.361196348,,,,,,,,,,,,
62 Ambassador Drive,450,4,1.1833862,,,,,,,,,,,,
62 Anglesea Crescent,870,3,3.75441587,,,,,,,,,,,,
62 Baigup Loop,490,4,2.299213671,,,,,,,,,,,,
62 Balfour Road,465,3,0.758982786,,,,,,,,,,,,
62 Barfield Road,614,4,2.56625534,,,,,,,,,,,,
62 Bauer Circle,349,3,0.737772094,,,,,,,,,,,,
62 Belvoir Crescent,265,4,1.516136517,,,,,,,,,,,,
62 Billericay Circuit,311.5,3,2.42117158,,,,,,,,,,,,
62 Birkett Avenue,775,4,1.568109466,,,,,,,,,,,,
62 Bishop Road,385,3,1.243205644,,,,,,,,,,,,
62 Boddington Circuit,770,4,0.16739758,,,,,,,,,,,,
62 Broadside Avenue,255,3,5.723276074,,,,,,,,,,,,
62 Brodie Lane,645,3,0.43236493,,,,,,,,,,,,
62 Brumby Avenue,510,4,0.879661631,,,,,,,,,,,,
62 Bruns Drive,685,4,3.43819659,,,,,,,,,,,,
62 Burdekin Turn,492,4,0.818064842,,,,,,,,,,,,
62 Butterworth Avenue,365,3,0.842321081,,,,,,,,,,,,
62 Callander Avenue,440,4,3.250802359,,,,,,,,,,,,
62 Callison Way,375,3,1.048945631,,,,,,,,,,,,
62 Campbell Street,1075,4,1.067663336,,,,,,,,,,,,
62 Carlton Turn,440,4,1.039081264,,,,,,,,,,,,
62 Carpenteria Drive,1020,4,0.990586384,,,,,,,,,,,,
62 Champion Drive,430,4,0.760311294,,,,,,,,,,,,
62 Christmas Avenue,450,4,1.019930112,,,,,,,,,,,,
62 Chrysostom Street,970,5,1.233398848,,,,,,,,,,,,
62 Colreavy Ramble,316,4,2.204582454,,,,,,,,,,,,
62 Colwyn Loop,520,4,1.460011195,,,,,,,,,,,,
62 Coonawarra Drive,405,4,2.880914916,,,,,,,,,,,,
62 Coral Vine Loop,745,5,10.36205837,,,,,,,,,,,,
62 Dalrymple Drive,300,4,1.042514868,,,,,,,,,,,,
62 Delgado Parade,715,4,2.104003081,,,,,,,,,,,,
62 Dorney Esplanade,760,3,1.969214436,,,,,,,,,,,,
62 Downey Drive,1150,4,0.975794007,,,,,,,,,,,,
62 Duchart Way,670,4,3.438375034,,,,,,,,,,,,
62 East Street,615,3,0.229342279,,,,,,,,,,,,
62 Elliot Road,390,4,0.596888281,,,,,,,,,,,,
62 Ellison Drive,490,3,0.709369618,,,,,,,,,,,,
62 Elsbury Approach,475,4,0.66229496,,,,,,,,,,,,
62 EXHIBITION WAY,218,3,0.993550603,,,,,,,,,,,,
62 Flametree Boulevard,422,3,0.794043939,,,,,,,,,,,,
62 Folland Parade,509,4,0.501946379,,,,,,,,,,,,
62 Forillion Avenue,645,4,1.835073187,,,,,,,,,,,,
62 Gallipoli Drive,572,4,0.865097191,,,,,,,,,,,,
62 Gibson Avenue,385,4,1.088110247,,,,,,,,,,,,
62 Goundrey Drive,499,3,0.181830294,,,,,,,,,,,,
62 Gracechurch Crescent,647.5,4,0.941404217,,,,,,,,,,,,
62 Great Northern Highway,404,3,1.123798373,,,,,,,,,,,,
62 Gresham Street,662.5,4,0.564344207,,,,,,,,,,,,
62 Hampton Road,480,3,0.994021028,,,,,,,,,,,,
62 Hannaford Avenue,482.5,4,0.355493147,,,,,,,,,,,,
62 Hawkins Road,297.5,4,3.298480195,,,,,,,,,,,,
62 Helena Street,780,3,1.052518544,,,,,,,,,,,,
62 High Street,500,5,1.349523029,,,,,,,,,,,,
62 Hillwood Avenue,680,4,1.196535869,,,,,,,,,,,,
62 Honeywood Avenue,500,4,5.553464274,,,,,,,,,,,,
62 Huntingdale Road,266.64,4,1.39318673,,,,,,,,,,,,
62 Hurd Road,385,3,14.31686003,,,,,,,,,,,,
62 Irwin Street,1200,4,2.682861375,,,,,,,,,,,,
62 Jacana Parade,530,4,0.763550642,,,,,,,,,,,,
62 Jedburgh Loop,365,3,2.497281755,,,,,,,,,,,,
62 Kawina Road,214,4,1.646760052,,,,,,,,,,,,
62 Kingfisher Avenue,460,4,1.247873697,,,,,,,,,,,,
62 Koolbardi Loop,505,4,2.731718786,,,,,,,,,,,,
62 La Fayette Boulevard,610,4,0.84909254,,,,,,,,,,,,
62 Lanark Street,980,5,1.560198586,,,,,,,,,,,,
62 Lawley Street,920,4,0.235860494,,,,,,,,,,,,
62 Le Grand Gardens,460,4,1.083303281,,,,,,,,,,,,
62 Lynn Street,825,3,1.228469539,,,,,,,,,,,,
62 Mallard Way,420,3,0.905930966,,,,,,,,,,,,
62 Margaret Street,306,4,0.31341444,,,,,,,,,,,,
62 Markham Way,455,4,0.759245483,,,,,,,,,,,,
62 Markwell Avenue,165,3,0.830168378,,,,,,,,,,,,
62 Milano Loop,315,4,0.975415645,,,,,,,,,,,,
62 Monument Street,1015,3,0.873924661,,,,,,,,,,,,
62 Natham Square,330,3,1.173296568,,,,,,,,,,,,
62 Otisco Crescent,375,3,0.719321801,,,,,,,,,,,,
62 Park Street,1485,3,2.09425138,,,,,,,,,,,,
62 Parktree Avenue,355,4,2.955132816,,,,,,,,,,,,
62 Parnell Avenue,782.5,4,1.728042341,,,,,,,,,,,,
62 Paterson Street,470,4,2.416493096,,,,,,,,,,,,
62 Peterborough Circle,250,3,1.594147517,,,,,,,,,,,,
62 Porongurup Drive,275,4,0.202634253,,,,,,,,,,,,
62 Portwine Avenue,356,4,1.519986269,,,,,,,,,,,,
62 Prinsep Road,740,4,1.165476707,,,,,,,,,,,,
62 Ranworth Road,515,4,1.52597035,,,,,,,,,,,,
62 Regan Street,575.111,3,0.749895594,,,,,,,,,,,,
62 Riseley Street,1015,3,0.508642403,,,,,,,,,,,,
62 Rowe Road,1660,6,10.08770734,,,,,,,,,,,,
62 Sacramento Avenue,305,3,1.709017206,,,,,,,,,,,,
62 Santorini Promenade,280,3,2.79211631,,,,,,,,,,,,
62 Saponara Drive,275,4,2.295009134,,,,,,,,,,,,
62 Summerfield Road,770,4,9.682007311,,,,,,,,,,,,
62 Terelinck Crescent,380,3,2.114660075,,,,,,,,,,,,
62 The Fairways,195,4,3.498022833,,,,,,,,,,,,
62 Tissington Drive,650,5,0.264894142,,,,,,,,,,,,
62 Tokara Avenue,525,4,1.27306318,,,,,,,,,,,,
62 Valencia Road,795,4,1.251855085,,,,,,,,,,,,
62 Waratah Avenue,1780,3,2.447346623,,,,,,,,,,,,
62 Waterford Avenue,1150,4,0.434906354,,,,,,,,,,,,
62 Watkins Road,2300,4,1.553893005,,,,,,,,,,,,
62 Watson Street,680,3,0.809862006,,,,,,,,,,,,
62 Wicca Street,526.4,3,0.990961253,,,,,,,,,,,,
62 Wicklow Circle,510,4,0.272844479,,,,,,,,,,,,
62 Williams Road,1205,4,1.800137346,,,,,,,,,,,,
62 Wintersweet Ramble,197.5,4,1.225093292,,,,,,,,,,,,
62 Ypres Road,228,4,1.111688451,,,,,,,,,,,,
620 Coulston Road,520,2,2.50624938,,,,,,,,,,,,
620 SITTELLA Retreat,640,5,4.534160857,,,,,,,,,,,,
621 Burns Beach Road,1520,5,2.113252902,,,,,,,,,,,,
622 Great Northern Highway,470,3,2.197578759,,,,,,,,,,,,
623 Connemara Drive,345,5,10.3348962,,,,,,,,,,,,
623B Metcalfe Road,471,4,1.543025268,,,,,,,,,,,,
6241 West Swan Road,1900,4,2.91723841,,,,,,,,,,,,
625 Canning Highway,735,4,1.462321264,,,,,,,,,,,,
625 Forrest Street,625,3,0.975741874,,,,,,,,,,,,
625 Helena Terrace,95.5,3,1.5610093,,,,,,,,,,,,
625 Stanwix Place,975,8,15.7844019,,,,,,,,,,,,
62a Amherst Road,375,3,0.931855268,,,,,,,,,,,,
62A Duke Street,670,3,1.170805195,,,,,,,,,,,,
62a Hainsworth Avenue,385,3,0.528610099,,,,,,,,,,,,
62A Rutland Avenue,685,4,0.414322131,,,,,,,,,,,,
62a Samson Street,925,3,0.796533421,,,,,,,,,,,,
62a Stoneham Road,1362.5,4,0.462856231,,,,,,,,,,,,
62B Beach Road,615,2,1.803814461,,,,,,,,,,,,
62b Flora Terrace,675,3,2.039230388,,,,,,,,,,,,
62B Kennedy Road,336,3,1.110201729,,,,,,,,,,,,
62B Redwood Crescent,655,4,0.54299634,,,,,,,,,,,,
62D Amberley Way,302.5,3,1.714803259,,,,,,,,,,,,
63 Adelaide Circle,430,4,1.344348029,,,,,,,,,,,,
63 Aintree Street,700,5,1.412366226,,,,,,,,,,,,
63 Albatross Loop,416,3,1.869359562,,,,,,,,,,,,
63 Amberley Way,628,4,0.830119269,,,,,,,,,,,,
63 Amberton Avenue,255,3,0.600474118,,,,,,,,,,,,
63 Amity Boulevard,750,4,3.863195367,,,,,,,,,,,,
63 Ardleigh Crescent,540,3,1.185624354,,,,,,,,,,,,
63 Bankhurst Way,325,4,0.849412122,,,,,,,,,,,,
63 Barrington Avenue,390,2,2.178186303,,,,,,,,,,,,
63 Bayport Circuit,685,5,1.116660069,,,,,,,,,,,,
63 Beach Street,2300,5,0.801342176,,,,,,,,,,,,
63 Birdwood Avenue,895,3,0.973650983,,,,,,,,,,,,
63 Blaxland Avenue,337,4,6.969466781,,,,,,,,,,,,
63 Brumby Avenue,375,4,0.83635237,,,,,,,,,,,,
63 Cabernet Loop,446,3,1.289446498,,,,,,,,,,,,
63 Cantrell Circuit,590,4,0.837288521,,,,,,,,,,,,
63 Centennial Avenue,359,4,1.245923431,,,,,,,,,,,,
63 Chrysostom Street,1200,3,1.181252572,,,,,,,,,,,,
63 Cockman Road,515,3,1.240240716,,,,,,,,,,,,
63 Colchester Avenue,417,4,1.732273792,,,,,,,,,,,,
63 Connemara Drive,655,5,9.414542468,,,,,,,,,,,,
63 Coogee Road,1150,3,0.675584942,,,,,,,,,,,,
63 Cookham Road,482.5,3,0.4817253,,,,,,,,,,,,
63 Cranford Avenue,825,4,1.864505603,,,,,,,,,,,,
63 Dampier Drive,300,2,1.06682466,,,,,,,,,,,,
63 Davenport Circuit,580,4,0.338779793,,,,,,,,,,,,
63 David Crescent,580,3,1.301453708,,,,,,,,,,,,
63 Delgado Parade,1015,4,2.169081136,,,,,,,,,,,,
63 Dumsday Drive,315,3,4.194811084,,,,,,,,,,,,
63 Dunmore Circuit,290,4,0.405668585,,,,,,,,,,,,
63 Dutton Crescent,570,4,2.024234473,,,,,,,,,,,,
63 East Street,420,2,0.212522627,,,,,,,,,,,,
63 East Street,710,3,2.005423103,,,,,,,,,,,,
63 Edeline Street,475,3,2.611950984,,,,,,,,,,,,
63 Elsie Street,925,3,1.732028278,,,,,,,,,,,,
63 Elswick Street,430,4,0.805325665,,,,,,,,,,,,
63 Equestrian Avenue,830,4,2.037728857,,,,,,,,,,,,
63 Esther Street,635,4,1.903053921,,,,,,,,,,,,
63 Everglades Parade,500,4,0.925631675,,,,,,,,,,,,
63 Flowerwood Way,320,4,1.309440037,,,,,,,,,,,,
63 Fourth Avenue,690,4,2.290020404,,,,,,,,,,,,
63 Frederick Road,725,3,0.597316885,,,,,,,,,,,,
63 Gaebler Road,537,4,2.991552568,,,,,,,,,,,,
